name	chrom	txStart	txEnd	name2
NR_125997	chr1	6187486	6188427	LOC102724450
NM_019089	chr1	6397880	6402566	HES2
NR_036218	chr1	6412480	6412543	MIR4252
NM_024654	chr1	6503993	6537245	NOL9
NM_001042664	chr1	6448738	6473227	PLEKHG5
NM_003790	chr1	6443800	6448842	TNFRSF25
NM_198681	chr1	6448738	6502708	PLEKHG5
NM_001039664	chr1	6446757	6448842	TNFRSF25
NM_148965	chr1	6443800	6448842	TNFRSF25
NM_001042663	chr1	6448738	6480071	PLEKHG5
NM_001042665	chr1	6448738	6468601	PLEKHG5
NM_020631	chr1	6448738	6474348	PLEKHG5
NM_001265593	chr1	6448738	6468116	PLEKHG5
NM_001265592	chr1	6448738	6479743	PLEKHG5
NM_001265594	chr1	6448738	6473241	PLEKHG5
NM_148970	chr1	6443800	6448842	TNFRSF25
NM_148967	chr1	6443800	6448842	TNFRSF25
NM_148966	chr1	6443800	6448842	TNFRSF25
NM_001195752	chr1	6607796	6616229	THAP3
NM_005341	chr1	6562637	6571927	ZBTB48
NM_001195753	chr1	6607511	6616229	THAP3
NM_001278647	chr1	6562637	6571927	ZBTB48
NM_014851	chr1	6573370	6585545	KLHL21
NM_018198	chr1	6616814	6684553	DNAJC11
NM_153812	chr1	6596342	6606680	PHF13
NM_001278648	chr1	6562637	6571927	ZBTB48
NM_138350	chr1	6607796	6618233	THAP3
NR_104621	chr1	6710173	6712659	LOC100505887
NR_104620	chr1	6707391	6712659	LOC100505887
NM_001289864	chr1	7767075	7827827	PER3
NM_001289863	chr1	7767075	7827827	PER3
NM_001289862	chr1	7767075	7827827	PER3
NM_016831	chr1	7767075	7827827	PER3
NM_021995	chr1	7830258	7836138	UTS2
NM_004781	chr1	7753915	7764079	VAMP3
NM_001289861	chr1	7767075	7827827	PER3
NM_006786	chr1	7830258	7835691	UTS2
NM_001561	chr1	7898517	7925812	TNFRSF9
NM_001123377	chr1	7944300	7967929	PARK7
NM_007262	chr1	7944300	7967929	PARK7
NR_125998	chr1	8191318	8197855	LOC102724539
NM_001080397	chr1	8300731	8326814	SLC45A1
NR_132752	chr1	8477446	8477560	SNORD128
NR_125999	chr1	8407291	8417663	LOC102724552
NR_038351	chr1	8861480	8862530	ENO1-AS1
NM_001428	chr1	8843645	8861738	ENO1
NM_001201483	chr1	8843645	8854222	ENO1
NR_106786	chr1	8849147	8849236	MIR6728
NM_001270500	chr1	8928479	8957090	CA6
NM_001270501	chr1	8928479	8957735	CA6
NM_001270502	chr1	8928479	8957735	CA6
NM_207420	chr1	8985945	9008991	SLC2A7
NM_001215	chr1	8928479	8957735	CA6
NR_132742	chr1	9130656	9164984	MIR34AHG
NR_029610	chr1	9134313	9134423	MIR34A
NR_132738	chr1	9164849	9174731	LOC102724571
NM_024980	chr1	9087062	9111816	GPR157
NM_004285	chr1	9217449	9253981	H6PD
NM_001282587	chr1	9222489	9253981	H6PD
NR_104623	chr1	9407739	9411562	LOC100506022
NR_104622	chr1	9407739	9411642	LOC100506022
NM_032315	chr1	9522114	9565418	SLC25A33
NR_126368	chr1	9663489	9670219	PIK3CD-AS2
NR_126367	chr1	9655070	9670219	PIK3CD-AS2
NR_126366	chr1	9655070	9670219	PIK3CD-AS2
NM_001130924	chr1	9571518	9597522	TMEM201
NM_001010866	chr1	9571518	9587607	TMEM201
NR_027045	chr1	9635254	9637231	PIK3CD-AS1
NM_001009566	chr1	9711665	9807171	CLSTN1
NM_014944	chr1	9711665	9807171	CLSTN1
NM_001302883	chr1	9711665	9807171	CLSTN1
NM_001316976	chr1	9908942	9926072	LZIC
NM_001316975	chr1	9904757	9926072	LZIC
NM_001316973	chr1	9908942	9926072	LZIC
NM_001012329	chr1	9830920	9892903	CTNNBIP1
NM_032368	chr1	9908942	9926072	LZIC
NM_020248	chr1	9830920	9892903	CTNNBIP1
NR_049882	chr1	9950025	9950103	MIR5697
NM_001316974	chr1	9908942	9926072	LZIC
NM_052960	chr1	9979841	9998665	RBP7
NR_125730	chr1	10281610	10281715	RNU6-2
NM_001302	chr1	10432362	10434647	CORT
NM_001243768	chr1	10413390	10434647	APITD1-CORT
NM_004401	chr1	10443189	10455200	DFFA
NM_199294	chr1	10412745	10425459	APITD1
NM_213566	chr1	10443189	10455200	DFFA
NR_037187	chr1	10413390	10434647	APITD1-CORT
NM_001304452	chr1	10381761	10403155	PGD
NM_001304451	chr1	10381635	10403155	PGD
NM_199006	chr1	10412745	10434647	APITD1-CORT
NM_002631	chr1	10381635	10403155	PGD
NM_198544	chr1	10412745	10434647	APITD1-CORT
NM_001270517	chr1	10412745	10434647	APITD1-CORT
NR_036462	chr1	10413390	10425459	APITD1
NM_001170754	chr1	10929116	10964681	C1orf127
NM_007375	chr1	10995265	11008136	TARDBP
NM_003132	chr1	11037235	11042678	SRM
NM_001001998	chr1	11049256	11082554	EXOSC10
NM_139208	chr1	11027441	11029883	MASP2
NM_002685	chr1	11049256	11082554	EXOSC10
NR_135061	chr1	11082318	11084749	LOC105376736
NR_135062	chr1	11082318	11084749	LOC105376736
NR_046600	chr1	11126541	11132182	MTOR-AS1
NR_135063	chr1	11082662	11084749	LOC105376736
NM_021146	chr1	11171932	11178625	ANGPTL7
NM_013319	chr1	11255841	11271078	UBIAD1
NM_020780	chr1	11461881	11520227	DISP3
NM_012168	chr1	11631004	11637475	FBXO2
NM_183413	chr1	11637500	11645971	FBXO44
NM_183412	chr1	11637018	11645971	FBXO44
NR_104624	chr1	11592174	11595998	LOC101929181
NM_018438	chr1	11646736	11656996	FBXO6
NM_033182	chr1	11637500	11645971	FBXO44
NM_001014765	chr1	11637500	11645971	FBXO44
NM_001304791	chr1	11637018	11645971	FBXO44
NM_001304790	chr1	11637500	11645971	FBXO44
NM_006341	chr1	11657123	11663858	MAD2L2
NR_130909	chr1	11637500	11645971	FBXO44
NM_005957	chr1	11768373	11788747	MTHFR
NM_001040197	chr1	11718728	11733415	AGTRAP
NM_001040196	chr1	11718728	11733415	AGTRAP
NM_001040195	chr1	11718728	11733415	AGTRAP
NM_001010881	chr1	11744836	11772229	C1orf167
NM_020350	chr1	11718728	11733415	AGTRAP
NR_126000	chr1	11759720	11762263	LOC102724659
NM_001040194	chr1	11718728	11733415	AGTRAP
NM_198545	chr1	11674367	11702923	DRAXIN
NM_002521	chr1	11840107	11841579	NPPB
NR_037806	chr1	11822962	11830260	NPPA-AS1
NM_006172	chr1	11828353	11830427	NPPA
NM_138346	chr1	11902231	11909072	KIAA2013
NM_001127660	chr1	11962824	11996159	MFN2
NM_014874	chr1	11962824	11996159	MFN2
NR_106787	chr1	12011801	12011866	MIR6729
NM_021933	chr1	12001885	12014693	MIIP
NR_039775	chr1	12174356	12174417	MIR4632
NR_107000	chr1	12149586	12149682	MIR7846
NR_106788	chr1	12561571	12561638	MIR6730
NR_003025	chr1	12489886	12490038	SNORA59A
NR_003022	chr1	12489886	12490038	SNORA59B
NM_001103170	chr1	12698704	12711313	AADACL3
NM_001013630	chr1	12627152	12649684	AADACL4
NR_111984	chr1	12698704	12711313	AADACL3
NM_023014	chr1	12839527	12844351	PRAMEF2
NM_023013	chr1	12774132	12779364	PRAMEF1
NM_001146181	chr1	12829816	12830822	HNRNPCL3
NM_001080830	chr1	12757577	12760635	PRAMEF12
NM_152290	chr1	12728720	12743689	C1orf158
NM_001013631	chr1	12829816	12831196	HNRNPCL1
NM_001294139	chr1	12777429	12779364	PRAMEF1
NM_001146344	chr1	12807204	12813851	PRAMEF11
NM_001302551	chr1	12829816	12830744	HNRNPCL4
NM_001010889	chr1	12920888	12929993	PRAMEF6
NM_001012276	chr1	12899053	12902887	PRAMEF8
NM_001099850	chr1	12958085	12961598	PRAMEF18
NM_001100631	chr1	12958129	12960968	PRAMEF22
NM_001010890	chr1	12921091	12924940	PRAMEF9
NM_001012277	chr1	12899053	12902887	PRAMEF7
NM_001009611	chr1	12861619	12868612	PRAMEF4
NM_001300891	chr1	12921091	12924940	PRAMEF27
NR_111947	chr1	13084572	13089780	PRAMEF34P
NM_001136561	chr1	13105546	13106913	HNRNPCL2
NR_111945	chr1	13084572	13089780	PRAMEF36P
NM_001013407	chr1	13031100	13040338	PRAMEF5
NR_111945	chr1	13117104	13122314	PRAMEF36P
NM_001100631	chr1	13201419	13204258	PRAMEF22
NR_111947	chr1	13117104	13122314	PRAMEF34P
NM_001099790	chr1	13346639	13350156	PRAMEF19
NM_001039361	chr1	13281714	13287089	PRAMEF10
NM_001024661	chr1	13320000	13325243	PRAMEF14
NM_001012276	chr1	13259501	13263335	PRAMEF8
NM_001098376	chr1	13293762	13300777	PRAMEF15
NM_001291380	chr1	13320000	13325243	PRAMEF13
NM_001012277	chr1	13259501	13263335	PRAMEF7
NM_001291381	chr1	13281721	13287089	PRAMEF33P
NM_001300891	chr1	13296589	13300446	PRAMEF27
NM_001099852	chr1	13388652	13399530	PRAMEF20
NM_001012276	chr1	13480286	13484120	PRAMEF8
NM_001012277	chr1	13480286	13484120	PRAMEF7
NM_001039361	chr1	13502511	13507886	PRAMEF10
NM_001099790	chr1	13567475	13570992	PRAMEF19
NM_001099852	chr1	13609493	13620390	PRAMEF20
NM_001024661	chr1	13540855	13546098	PRAMEF14
NM_001098376	chr1	13514559	13521574	PRAMEF15
NM_001291380	chr1	13540855	13546098	PRAMEF13
NM_001291381	chr1	13502518	13507886	PRAMEF33P
NM_001099851	chr1	13588678	13591676	PRAMEF17
NM_001300891	chr1	13517386	13521243	PRAMEF27
NM_001010847	chr1	13674031	13712829	LRRC38
NM_001006625	chr1	13784553	13817039	PDPN
NM_001006624	chr1	13784553	13817039	PDPN
NM_006474	chr1	13782838	13817039	PDPN
NM_198389	chr1	13782838	13817039	PDPN
NM_012231	chr1	13903936	14024161	PRDM2
NM_015866	chr1	13903936	13987161	PRDM2
NM_001007257	chr1	13948462	13987161	PRDM2
NM_001135610	chr1	13899321	14024161	PRDM2
NM_001136216	chr1	15351614	15419561	TMEM51
NM_018022	chr1	15352815	15419561	TMEM51
NM_001136217	chr1	15351614	15419561	TMEM51
NM_001278502	chr1	15363278	15370707	C1orf195
NM_001278501	chr1	15367556	15370707	C1orf195
NM_001136218	chr1	15352815	15419561	TMEM51
NR_135082	chr1	15352793	15419563	TMEM51
NM_001319665	chr1	15352793	15419563	TMEM51
NM_033440	chr1	15655809	15671173	CELA2A
NM_007272	chr1	15637524	15645740	CTRC
NM_015849	chr1	15675182	15690482	CELA2B
NM_001229	chr1	15690482	15723527	CASP9
NR_102733	chr1	15690482	15723527	CASP9
NR_102732	chr1	15690482	15723527	CASP9
NM_024329	chr1	15608977	15629426	EFHD2
NM_032996	chr1	15690482	15723872	CASP9
NM_001278054	chr1	15690482	15723527	CASP9
NM_024758	chr1	15770780	15784192	AGMAT
NM_207348	chr1	15935395	15940474	SLC25A34
NM_001024216	chr1	15964045	15985671	FBLIM1
NM_001024215	chr1	15963580	15974302	FBLIM1
NM_017556	chr1	15957841	15985671	FBLIM1
NM_001013641	chr1	15941573	15946879	TMEM82
NM_015164	chr1	15883413	15933851	PLEKHM2
NR_024279	chr1	16033296	16047229	FLJ37453
NM_001089591	chr1	16006243	16006781	UQCRHL
NR_039973	chr1	16070230	16104549	MIR5096
NM_001257139	chr1	16221072	16233132	CLCNKA
NM_003443	chr1	16140950	16175214	ZBTB17
NM_178840	chr1	16203317	16205777	C1orf64
NM_001242884	chr1	16140950	16175214	ZBTB17
NM_001042704	chr1	16221072	16233132	CLCNKA
NM_014424	chr1	16213109	16217872	HSPB7
NM_004070	chr1	16221072	16233132	CLCNKA
NM_001287604	chr1	16140950	16175214	ZBTB17
NM_001287603	chr1	16140950	16175214	ZBTB17
NM_182623	chr1	16256850	16272714	FAM131C
NM_004431	chr1	16323418	16355169	EPHA2
NM_153213	chr1	16397185	16411691	ARHGEF19
NM_030907	chr1	16430768	16436246	RSG1
NM_001114600	chr1	16566111	16597230	SZRD1
NM_001271869	chr1	16566111	16597230	SZRD1
NM_198546	chr1	16597724	16636506	SPATA21
NR_073503	chr1	16566111	16597230	SZRD1
NR_073502	chr1	16566111	16597230	SZRD1
NR_073501	chr1	16566111	16597230	SZRD1
NR_073500	chr1	16566111	16597230	SZRD1
NR_023386	chr1	16666517	16691783	CROCCP3
NM_001310155	chr1	16737805	16739117	FAM231B
NR_037446	chr1	16747995	16748069	MIR3675
NR_026752	chr1	16817337	16829988	CROCCP2
NM_001310138	chr1	16872084	16872739	FAM231C
NR_037446	chr1	16880336	16880410	MIR3675
NM_001282321	chr1	16872084	16872594	FAM231A
NR_027504	chr1	16844655	16849502	MST1P2
NM_001310138	chr1	16932888	16933543	FAM231C
NM_001271733	chr1	16953715	16963562	MST1L
NM_001282321	chr1	16933033	16933543	FAM231A
NR_135057	chr1	17087619	17088560	LOC105376805
NR_135058	chr1	17087619	17088748	LOC105376805
NR_135056	chr1	17087619	17088560	LOC105376805
NR_037446	chr1	17058030	17058103	MIR3675
NR_135059	chr1	17087619	17088748	LOC105376805
NM_001135248	chr1	17173585	17179760	MFAP2
NM_001135247	chr1	17173585	17180668	MFAP2
NM_017459	chr1	17173585	17180668	MFAP2
NM_002403	chr1	17173585	17179760	MFAP2
NM_001141973	chr1	17185039	17211054	ATP13A2
NM_022089	chr1	17185039	17211054	ATP13A2
NM_003000	chr1	17217811	17253252	SDHB
NM_001141974	chr1	17185039	17211054	ATP13A2
NM_012387	chr1	17507276	17563082	PADI4
NR_039768	chr1	17476970	17477057	MIR3972
NM_016233	chr1	17448179	17483314	PADI3
NM_018715	chr1	17605837	17638837	RCC2
NM_001136204	chr1	17605837	17637646	RCC2
NM_207421	chr1	17571277	17600782	PADI6
NR_125946	chr1	18264737	18273492	LOC101927876
NM_152375	chr1	18680010	18685067	KLHDC7A
NR_039844	chr1	19082282	19082356	MIR4695
NR_031622	chr1	19096151	19096229	MIR1290
NM_001161504	chr1	19070510	19089972	ALDH4A1
NM_170726	chr1	19070510	19101880	ALDH4A1
NM_003748	chr1	19070510	19101880	ALDH4A1
NM_152232	chr1	19038679	19058742	TAS1R2
NM_001319218	chr1	19070510	19101880	ALDH4A1
NM_012067	chr1	19481643	19487867	AKR7A3
NR_037847	chr1	19492327	19494817	LOC100506730
NM_001040126	chr1	19511326	19528381	PQLC2
NR_040289	chr1	19465062	19473155	AKR7L
NM_001040125	chr1	19511326	19528381	PQLC2
NM_015047	chr1	19414744	19450640	EMC1
NR_040288	chr1	19465062	19473155	AKR7L
NM_003689	chr1	19501788	19511227	AKR7A2
NM_016183	chr1	19450661	19459209	MRTO4
NM_001271429	chr1	19414744	19450640	EMC1
NM_017765	chr1	19511326	19528381	PQLC2
NM_001271427	chr1	19414744	19450640	EMC1
NM_001287531	chr1	19511326	19528381	PQLC2
NM_001271428	chr1	19414744	19450640	EMC1
NR_135115	chr1	19409466	19429244	LOC101927895
NR_135114	chr1	19409466	19439785	LOC101927895
NM_001032363	chr1	19796057	19828902	MINOS1
NM_001204089	chr1	19796057	19857536	MINOS1-NBL1
NM_001204088	chr1	19796057	19857536	MINOS1-NBL1
NM_005380	chr1	19843253	19857536	NBL1
NM_001204086	chr1	19844846	19857536	NBL1
NM_182744	chr1	19842309	19857536	NBL1
NM_001204082	chr1	19796057	19828902	MINOS1
NM_001204083	chr1	19796057	19828902	MINOS1
NM_001204085	chr1	19844452	19857536	NBL1
NM_001204084	chr1	19842794	19857536	NBL1
NM_001278164	chr1	19842309	19857536	NBL1
NM_001278166	chr1	19846690	19857536	NBL1
NM_001278165	chr1	19842489	19857536	NBL1
NR_077246	chr1	19806887	19807725	RPS14P3
NM_000871	chr1	19864366	19880046	HTR6
NR_033758	chr1	19796057	19828902	MINOS1
NR_033757	chr1	19796057	19828902	MINOS1
NM_019062	chr1	20013108	20014358	RNF186
NM_000300	chr1	20174510	20179519	PLA2G2A
NM_001161728	chr1	20174510	20179519	PLA2G2A
NM_001161727	chr1	20174510	20179519	PLA2G2A
NM_015207	chr1	20081474	20112024	OTUD3
NM_001161729	chr1	20174510	20178739	PLA2G2A
NM_014589	chr1	20119386	20122697	PLA2G2E
NM_000929	chr1	20269287	20290981	PLA2G5
NM_001316722	chr1	20362171	20376444	PLA2G2C
NM_022819	chr1	20338409	20349466	PLA2G2F
NR_110078	chr1	20383322	20385566	UBXN10-AS1
NM_152376	chr1	20385157	20395128	UBXN10
NM_001039500	chr1	20489998	20553974	VWA5B1
NM_018584	chr1	20681470	20685315	CAMK2N1
NM_024544	chr1	20698527	20707261	MUL1
NR_106732	chr1	20832758	20832868	MIR6084
NM_001785	chr1	20788030	20817987	CDA
NM_207334	chr1	20751518	20754100	FAM43B
NM_005216	chr1	20850846	20860624	DDOST
NM_001287212	chr1	20863093	20917097	KIF17
NM_001103160	chr1	20918811	20931720	SH2D5
NM_001103161	chr1	20918811	20931720	SH2D5
NM_001122819	chr1	20863093	20917097	KIF17
NM_020816	chr1	20863093	20917097	KIF17
NR_046507	chr1	20841736	20851273	PINK1-AS
NR_031657	chr1	21187393	21187512	MIR1256
NM_001113347	chr1	21416326	21478770	ECE1
NM_001397	chr1	21416326	21489569	ECE1
NM_001113349	chr1	21416326	21489353	ECE1
NM_032264	chr1	21639169	21683980	NBPF3
NM_001256417	chr1	21639169	21683980	NBPF3
NM_001256416	chr1	21639169	21683980	NBPF3
NR_046176	chr1	21639169	21683980	NBPF3
NM_002885	chr1	21795294	21868443	RAP1GAP
NM_001145657	chr1	21795294	21868443	RAP1GAP
NM_001145658	chr1	21795294	21850935	RAP1GAP
NM_001032730	chr1	21926925	21982275	USP48
NM_005529	chr1	22021311	22136377	HSPG2
NM_001291860	chr1	22021311	22136377	HSPG2
NR_023919	chr1	22224583	22230304	LINC00339
NR_023918	chr1	22224270	22230304	LINC00339
NR_109762	chr1	22224583	22230304	LINC00339
NR_109761	chr1	22224583	22230304	LINC00339
NR_109760	chr1	22224583	22230304	LINC00339
NR_109759	chr1	22224583	22230304	LINC00339
NM_005747	chr1	22200735	22211622	CELA3A
NM_007352	chr1	22176004	22188434	CELA3B
NR_110692	chr1	22223073	22225128	LOC101928043
NM_030761	chr1	22316384	22342106	WNT4
NR_039613	chr1	22465318	22465380	MIR4418
NM_020526	chr1	22762590	22802674	EPHA8
NM_001006943	chr1	22762590	22788699	EPHA8
NM_000491	chr1	22852268	22860616	C1QB
NM_015991	chr1	22835704	22838762	C1QA
NR_106742	chr1	22832337	22832446	MIR6127
NM_001114101	chr1	22842704	22847190	C1QC
NM_172369	chr1	22842704	22847190	C1QC
NR_039832	chr1	22918596	22918678	MIR4684
NR_036214	chr1	23062238	23062306	MIR4253
NM_001289974	chr1	23152122	23164510	LACTBL1
NR_039614	chr1	23256937	23257014	MIR4419A
NM_001009999	chr1	23218527	23282771	KDM1A
NM_001242521	chr1	23209913	23214930	C1orf234
NR_036057	chr1	23243384	23243452	MIR3115
NM_015013	chr1	23218527	23282771	KDM1A
NM_000864	chr1	23390974	23393809	HTR1D
NR_033691	chr1	23568297	23570917	ZNF436-AS1
NM_005826	chr1	23503769	23543444	HNRNPR
NM_001297622	chr1	23503769	23543444	HNRNPR
NM_001297621	chr1	23503769	23543444	HNRNPR
NM_001297620	chr1	23503769	23543444	HNRNPR
NR_110616	chr1	23480388	23484598	LINC01355
NM_001077195	chr1	23558527	23568944	ZNF436
NM_001102398	chr1	23503769	23543444	HNRNPR
NM_001102399	chr1	23503769	23543444	HNRNPR
NM_001102397	chr1	23503769	23543444	HNRNPR
NM_030634	chr1	23558527	23567466	ZNF436
NR_033690	chr1	23568050	23570917	ZNF436-AS1
NM_017707	chr1	23627642	23683337	ASAP3
NM_001143778	chr1	23627642	23683337	ASAP3
NM_002167	chr1	23757007	23758872	ID3
NR_027042	chr1	23826410	23839643	MDS2
NR_038280	chr1	23959458	23977374	TCEB3-AS1
NM_000975	chr1	23890855	23895502	RPL11
NM_003198	chr1	23942442	23961136	TCEB3
NM_001199802	chr1	23890855	23895502	RPL11
NM_000403	chr1	23994675	23999621	GALE
NM_001166059	chr1	24000953	24024536	HMGCL
NM_000191	chr1	24000953	24024536	HMGCL
NM_000147	chr1	24044158	24067446	FUCA1
NM_007260	chr1	23990232	23994616	LYPLA2
NM_001127621	chr1	23994675	23998647	GALE
NM_001008216	chr1	23994675	23999881	GALE
NM_001841	chr1	24073046	24112404	CNR2
NM_017761	chr1	24158887	24162536	PNRC2
NR_039615	chr1	24128146	24128224	MIR378F
NM_054016	chr1	24163423	24179540	SRSF10
NM_006625	chr1	24163423	24179540	SRSF10
NM_001191009	chr1	24163423	24179540	SRSF10
NM_001191007	chr1	24163423	24179540	SRSF10
NM_001191006	chr1	24163423	24179540	SRSF10
NM_001191005	chr1	24163423	24179540	SRSF10
NR_034035	chr1	24163423	24179540	SRSF10
NM_001300937	chr1	24163423	24179540	SRSF10
NM_001300936	chr1	24163423	24179540	SRSF10
NM_021258	chr1	24318847	24342362	IL22RA1
NM_152372	chr1	24255117	24311252	MYOM3
NR_027087	chr1	24399316	24410767	LOC284632
NM_198174	chr1	24518398	24563557	GRHL3
NM_001195010	chr1	24518642	24554395	GRHL3
NM_198173	chr1	24518398	24554395	GRHL3
NM_001199013	chr1	24556075	24612849	STPG1
NM_001199012	chr1	24556075	24614174	STPG1
NM_178122	chr1	24556075	24612849	STPG1
NM_001199014	chr1	24556075	24612849	STPG1
NM_021180	chr1	24522116	24554395	GRHL3
NR_045409	chr1	24695409	24701437	RCAN3AS
NR_045408	chr1	24695409	24701437	RCAN3AS
NR_045407	chr1	24695409	24701437	RCAN3AS
NM_013441	chr1	24701973	24736097	RCAN3
NM_001251981	chr1	24701973	24736097	RCAN3
NM_001251983	chr1	24701973	24736097	RCAN3
NM_001251982	chr1	24713390	24736097	RCAN3
NR_109781	chr1	24738350	24755102	LOC100506985
NM_001251980	chr1	24713390	24736097	RCAN3
NM_001251979	chr1	24701427	24736097	RCAN3
NM_001251978	chr1	24706670	24736097	RCAN3
NM_001251977	chr1	24701973	24736097	RCAN3
NM_001251985	chr1	24713390	24736097	RCAN3
NM_001251984	chr1	24701427	24736097	RCAN3
NM_001303448	chr1	24842180	24872359	SRRM1
NM_005839	chr1	24842180	24872359	SRRM1
NM_001303449	chr1	24842636	24872359	SRRM1
NM_004350	chr1	25098588	25129357	RUNX3
NM_001031680	chr1	25098588	25164088	RUNX3
NR_106789	chr1	25118422	25118494	MIR6731
NR_039623	chr1	25222580	25222664	MIR4425
NM_001282871	chr1	25471563	25529523	RHD
NM_001282870	chr1	25471563	25529523	RHD
NM_001282869	chr1	25471563	25529523	RHD
NM_001282868	chr1	25471563	25529523	RHD
NM_001127691	chr1	25471563	25529523	RHD
NM_016124	chr1	25471563	25529523	RHD
NM_020317	chr1	25441314	25446597	RSRP1
NR_135143	chr1	25441314	25446597	RSRP1
NR_135144	chr1	25441314	25446597	RSRP1
NM_001282867	chr1	25471563	25529523	RHD
NM_001282872	chr1	25471563	25529523	RHD
NM_138618	chr1	25561326	25619950	RHCE
NM_138617	chr1	25561326	25619950	RHCE
NM_138616	chr1	25561326	25619950	RHCE
NM_020485	chr1	25561326	25619950	RHCE
NM_015627	chr1	25742662	25767964	LDLRAP1
NM_001099626	chr1	26019905	26032020	MTFR1L
NM_020451	chr1	25999253	26017300	SEPN1
NM_001099625	chr1	26018983	26032020	MTFR1L
NM_001099627	chr1	26018983	26032020	MTFR1L
NR_024498	chr1	26019031	26022684	LOC646471
NM_019557	chr1	26019270	26032020	MTFR1L
NM_024037	chr1	26033083	26058536	AUNIP
NM_206926	chr1	25999253	26017300	SEPN1
NM_178422	chr1	26060561	26070331	PAQR7
NM_001287490	chr1	26030990	26058536	AUNIP
NM_203399	chr1	26099193	26105955	STMN1
NM_203401	chr1	26099193	26105231	STMN1
NR_037481	chr1	26105439	26105532	MIR3917
NM_005563	chr1	26099193	26105580	STMN1
NM_000437	chr1	26158844	26197235	PAFAH2
NM_001243533	chr1	26310854	26324626	PDIK1L
NM_001243532	chr1	26310242	26324626	PDIK1L
NM_152835	chr1	26310854	26324626	PDIK1L
NM_032588	chr1	26250382	26266712	TRIM63
NM_032513	chr1	26237099	26245216	SLC30A2
NM_001004434	chr1	26237099	26245216	SLC30A2
NM_004455	chr1	26220857	26235541	EXTL1
NM_024869	chr1	26358097	26361706	FAM110D
NM_006314	chr1	26376567	26388962	CNKSR1
NM_015871	chr1	26368974	26369951	ZNF593
NM_001297647	chr1	26376567	26388962	CNKSR1
NM_198137	chr1	26389705	26401620	CATSPER4
NM_001297648	chr1	26376567	26388962	CNKSR1
NR_110698	chr1	26424397	26428918	LOC101928303
NM_001114759	chr1	26560711	26571872	ZNF683
NM_001307925	chr1	26560711	26571872	ZNF683
NM_001803	chr1	26516997	26519601	CD52
NM_183008	chr1	26481359	26505782	UBXN11
NM_001077262	chr1	26481359	26505782	UBXN11
NM_001039775	chr1	26520936	26553208	AIM1L
NM_145345	chr1	26481359	26517343	UBXN11
NM_173574	chr1	26560711	26571872	ZNF683
NM_031286	chr1	26478799	26480600	SH3BGRL3
NM_024674	chr1	26609845	26628806	LIN28A
NM_005517	chr1	26671488	26675720	HMGN2
NM_205861	chr1	26631359	26670382	DHDDS
NR_125952	chr1	26661834	26666615	LOC101928324
NR_125953	chr1	26661834	26666615	LOC101928324
